time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-13T17:23:31.170Z,19.4101666666667,-155.2795,8.66,1.61,md,25,125,,0.14,hv,hv72870987,2022-01-13T19:49:13.630Z,"5 km SW of Volcano, Hawaii",earthquake,0.41,0.66,0.11222865652609,9,reviewed,hv,hv
2022-01-13T17:22:22.310Z,38.8076668,-122.8108368,3.3,0.56,md,22,54,0.01214,0.03,nc,nc73678046,2022-01-13T17:24:00.685Z,"6km NW of The Geysers, CA",earthquake,0.25,0.6,0.34,2,automatic,nc,nc
2022-01-13T17:16:11.890Z,39.4263333,-110.3226667,-1.15,1.09,md,6,191,0.00292,0.02,uu,uu60477502,2022-01-13T17:24:37.900Z,"14 km SSE of Sunnyside, Utah",earthquake,1.14,0.19,0.187,5,reviewed,uu,uu
2022-01-13T17:05:14.370Z,19.4155,-155.279833333333,12.02,1.4,md,20,77,,0.12,hv,hv72870962,2022-01-13T20:08:15.850Z,"5 km WSW of Volcano, Hawaii",earthquake,0.51,0.57,0.155936822933846,9,reviewed,hv,hv
2022-01-13T17:01:39.430Z,33.7048333,-116.7178333,16.85,1.06,ml,40,46,0.007018,0.19,ci,ci39911463,2022-01-13T19:05:34.150Z,"4km S of Idyllwild, CA",earthquake,0.26,0.42,0.139,26,reviewed,ci,ci
2022-01-13T16:47:43.710Z,33.4775,-116.4336667,13.61,0.5,ml,20,77,0.04626,0.14,ci,ci39911447,2022-01-13T21:00:22.577Z,"24km SSW of La Quinta, CA",earthquake,0.33,0.74,0.045,8,reviewed,ci,ci
2022-01-13T16:41:09.764Z,39.3375,-119.982,5.7,0.5,ml,9,115.67,0.062,0.1446,nn,nn00831713,2022-01-13T23:42:46.275Z,"7 km SSE of Floriston, California",earthquake,,2.4,0.5,3,reviewed,nn,nn
2022-01-13T16:41:03.090Z,39.4188333,-110.298,-2.8,1.63,md,7,200,0.02164,0.11,uu,uu60477487,2022-01-13T16:54:50.590Z,"16 km SSE of Sunnyside, Utah",earthquake,1.22,2.67,0.121,7,reviewed,uu,uu
2022-01-13T16:35:30.670Z,19.4153333333333,-155.272833333333,9.58,1.52,md,25,58,,0.12,hv,hv72870927,2022-01-13T20:44:26.030Z,"5 km SW of Volcano, Hawaii",earthquake,0.45,0.73,0.0837810057823913,7,reviewed,hv,hv
2022-01-13T16:34:00.640Z,35.8925,-117.7218333,8.51,0.73,ml,14,76,0.08013,0.05,ci,ci39911431,2022-01-13T20:47:55.337Z,"17km ESE of Little Lake, CA",earthquake,0.16,0.42,0.159,8,reviewed,ci,ci
2022-01-13T16:32:25.132Z,42.4862,-126.4752,10,3.2,ml,,240,1.824,0.72,us,us7000gbmr,2022-01-13T20:25:00.040Z,"164 km W of Port Orford, Oregon",earthquake,7.6,2,0.042,74,reviewed,us,us
2022-01-13T16:29:02.095Z,44.3544,-115.1994,18.59,2.4,ml,,62,0.929,0.43,us,us7000gbmq,2022-01-13T20:05:01.040Z,"25 km NW of Stanley, Idaho",earthquake,2.5,1.9,0.044,68,reviewed,us,us
2022-01-13T16:20:43.280Z,35.6738333,-117.5108333,10.87,1,ml,22,101,0.09573,0.17,ci,ci39911407,2022-01-13T20:45:54.432Z,"14km SW of Searles Valley, CA",earthquake,0.31,0.62,0.121,11,reviewed,ci,ci
2022-01-13T16:15:57.410Z,39.4228333,-110.31,-1.67,1.55,md,7,196,0.01176,0.08,uu,uu60477462,2022-01-13T16:42:54.650Z,"15 km SSE of Sunnyside, Utah",earthquake,1.15,0.81,0.231,6,reviewed,uu,uu
2022-01-13T16:09:43.380Z,35.671,-117.5211667,9.53,1.72,ml,35,64,0.09704,0.12,ci,ci39911399,2022-01-13T20:43:14.340Z,"15km ENE of Ridgecrest, CA",earthquake,0.14,0.39,0.159,25,reviewed,ci,ci
2022-01-13T16:06:14.091Z,37.8814,-118.0051,10.4,0.8,ml,13,179.03,0.16,0.1573,nn,nn00831676,2022-01-13T19:16:07.617Z,"24 km NNE of Dyer, Nevada",earthquake,,5.9,0.66,3,reviewed,nn,nn
2022-01-13T16:03:31.750Z,38.8240013,-122.7671661,2.52,0.45,md,9,119,0.006807,0.02,nc,nc73678011,2022-01-13T16:54:10.856Z,"4km W of Cobb, CA",earthquake,0.41,0.99,0.4,2,automatic,nc,nc
2022-01-13T15:51:34.620Z,18.0408,-66.871,7,1.93,md,4,167,0.0662,0.26,pr,pr2022013001,2022-01-13T18:44:30.705Z,"2 km WNW of Yauco, Puerto Rico",earthquake,1.99,1.67,0.18,4,reviewed,pr,pr
2022-01-13T15:37:41.160Z,44.7915,-110.8045,6.52,0.28,md,7,227,0.03291,0.1,uu,uu60477457,2022-01-13T16:41:19.710Z,"22 km SSW of Mammoth, Wyoming",earthquake,1.86,1.85,0.287,4,reviewed,uu,uu
2022-01-13T15:08:24.790Z,19.2261657714844,-155.404495239258,30.6599998474121,2,md,21,157,,0.0900000036,hv,hv72870812,2022-01-13T15:11:35.020Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.52,0.620000005,2.1099999,4,automatic,hv,hv
2022-01-13T15:08:05.390Z,35.6821667,-117.47,6.89,0.98,ml,16,108,0.09567,0.06,ci,ci39911359,2022-01-13T20:02:00.379Z,"11km SSW of Searles Valley, CA",earthquake,0.19,0.35,0.199,5,reviewed,ci,ci
2022-01-13T14:55:00.030Z,33.4995,-116.507,11.25,0.24,ml,15,66,0.06122,0.13,ci,ci39911327,2022-01-13T19:59:44.052Z,"17km ESE of Anza, CA",earthquake,0.31,0.62,0.134,5,reviewed,ci,ci
2022-01-13T14:54:48.000Z,19.4058333333333,-155.7645,9.93,2.92,md,49,102,,0.16,hv,hv72870797,2022-01-13T23:33:43.170Z,"11 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.24,0.147608092765886,20,reviewed,hv,hv
2022-01-13T14:47:40.300Z,39.0862,-118.0541,10,1.6,ml,13,139.72,0.053,0.1468,nn,nn00831674,2022-01-13T19:03:44.537Z,"26 km NNW of Gabbs, Nevada",earthquake,,1.3,0.21,2,reviewed,nn,nn
2022-01-13T14:46:58.190Z,38.7939987,-122.7511673,1.88,2.31,md,39,46,0.0094,0.06,nc,nc73677991,2022-01-13T15:37:10.410Z,"2km NNE of The Geysers, CA",earthquake,0.18,0.31,0.1,19,automatic,nc,nc
2022-01-13T14:41:53.770Z,19.4046669006348,-155.426498413086,5.69000005722046,1.76999998,md,11,140,,0.0900000036,hv,hv72870777,2022-01-13T14:44:52.000Z,"20 km WSW of Volcano, Hawaii",earthquake,0.68,1.20000005,1.26999998,6,automatic,hv,hv
2022-01-13T14:28:27.170Z,44.724,-111.753,9.19,0.79,md,14,101,0.063,0.16,mb,mb80536054,2022-01-13T23:07:18.450Z,"44 km W of Hebgen Lake Estates, Montana",earthquake,0.54,0.66,0.1,5,reviewed,mb,mb
2022-01-13T14:24:13.630Z,18.9821666666667,-155.408166666667,36.36,1.98,md,41,229,,0.13,hv,hv72870747,2022-01-14T02:00:48.560Z,"20 km ESE of Naalehu, Hawaii",earthquake,0.6,0.89,0.196657062690795,21,reviewed,hv,hv
2022-01-13T14:10:45.510Z,36.1105,-117.8843333,4.84,-0.04,ml,8,241,0.02489,0.04,ci,ci37378844,2022-01-13T19:58:07.523Z,"9km NE of Coso Junction, CA",earthquake,0.26,0.31,0.125,3,reviewed,ci,ci
2022-01-13T14:10:20.580Z,35.5328333,-118.1378333,6.29,0.71,ml,15,72,0.004317,0.07,ci,ci39911295,2022-01-13T19:55:05.878Z,"32km ESE of Lake Isabella, CA",earthquake,0.16,0.23,0.123,7,reviewed,ci,ci
2022-01-13T14:06:02.540Z,37.573,-119.0573333,3.74,0.38,md,6,292,0.04313,0.03,nc,nc73677986,2022-01-13T17:54:10.209Z,"10km SW of Mammoth Lakes, CA",earthquake,2.13,0.86,0.036,5,reviewed,nc,nc
2022-01-13T14:04:30.410Z,37.3553352,-122.1819992,9.13,1.01,md,6,112,0.008077,0.02,nc,nc73677981,2022-01-13T14:19:09.696Z,"5km SW of Los Altos Hills, CA",earthquake,0.71,2.19,0.2,7,automatic,nc,nc
2022-01-13T14:03:55.510Z,19.1704998016357,-155.484497070312,31.4899997711182,1.71000004,md,30,158,,0.189999998,hv,hv72870707,2022-01-13T14:07:04.960Z,"3 km S of Pāhala, Hawaii",earthquake,0.74,1.25,0.850000024,3,automatic,hv,hv
2022-01-13T14:02:40.000Z,33.4773333,-116.4411667,11.57,1.62,ml,56,48,0.04773,0.21,ci,ci39911279,2022-01-13T20:11:45.537Z,"23km ESE of Anza, CA",earthquake,0.23,0.56,0.133,26,reviewed,ci,ci
2022-01-13T13:52:20.370Z,44.7473333,-110.8568333,0.46,0.5,md,8,94,0.04124,0.26,uu,uu60477452,2022-01-13T16:35:07.800Z,"21 km ENE of West Yellowstone, Montana",earthquake,1.5,1.27,0.418,5,reviewed,uu,uu
2022-01-13T13:52:00.739Z,-24.425,-67.1327,180.7,4.3,mb,,65,1.752,0.98,us,us7000gbm4,2022-01-13T15:13:35.040Z,"85 km WSW of San Antonio de los Cobres, Argentina",earthquake,8.2,6,0.09,35,reviewed,us,us
2022-01-13T13:37:16.970Z,33.498,-116.4326667,15.43,1.01,ml,21,77,0.02599,0.19,ci,ci39911271,2022-01-13T14:41:14.220Z,"22km SSW of La Quinta, CA",earthquake,0.42,0.78,0.312,9,reviewed,ci,ci
2022-01-13T13:37:07.190Z,33.49,-116.4401667,13.48,1.03,ml,21,75,0.03544,0.16,ci,ci37378700,2022-01-13T19:00:49.648Z,"23km SSW of La Quinta, CA",earthquake,0.35,0.58,0.131,28,reviewed,ci,ci
2022-01-13T13:37:03.730Z,33.4896667,-116.4395,13.59,1.02,ml,27,75,0.03557,0.12,ci,ci39911263,2022-01-13T18:54:34.606Z,"23km SSW of La Quinta, CA",earthquake,0.23,0.51,0.238,11,reviewed,ci,ci
2022-01-13T13:36:13.070Z,33.4865,-116.4526667,12.34,1.47,ml,53,34,0.04315,0.21,ci,ci39911255,2022-01-13T14:42:28.380Z,"22km ESE of Anza, CA",earthquake,0.23,0.48,0.167,27,reviewed,ci,ci
2022-01-13T13:32:34.140Z,19.1531666666667,-155.499333333333,32.18,2.81,ml,54,131,,0.11,hv,hv72870667,2022-01-14T01:52:21.540Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.43,0.52,0.187857405209288,18,reviewed,hv,hv
2022-01-13T13:25:50.420Z,38.8326683,-122.8779984,1.49,0.65,md,10,98,0.006994,0.04,nc,nc73677966,2022-01-13T13:43:10.498Z,"12km WNW of The Geysers, CA",earthquake,0.51,0.67,0.04,3,automatic,nc,nc
2022-01-13T13:24:09.700Z,38.8289986,-122.760498,0.75,0.7,md,10,145,0.007499,0.02,nc,nc73677961,2022-01-13T14:41:10.825Z,"3km WNW of Cobb, CA",earthquake,0.34,0.55,0.16,2,automatic,nc,nc
2022-01-13T13:22:41.370Z,44.3731667,-115.1951667,7.67,2.1,ml,12,83,0.916,0.24,mb,mb80536049,2022-01-13T22:48:44.000Z,"26 km NW of Stanley, Idaho",earthquake,0.73,1.93,0.309,10,reviewed,mb,mb
2022-01-13T13:18:21.446Z,62.1411,-152.0896,102,2.5,ml,,,,0.62,ak,ak022lpu1ui,2022-01-13T15:20:48.040Z,"39 km WNW of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-01-13T13:17:01.320Z,19.1968326568604,-155.486999511719,37.689998626709,1.95000005,md,39,75,,0.119999997,hv,hv72870652,2022-01-13T13:20:16.240Z,"1 km SW of Pāhala, Hawaii",earthquake,0.55,0.769999981,1.05999994,7,automatic,hv,hv
2022-01-13T13:12:15.740Z,19.1833324432373,-155.509002685547,34.7099990844727,2.1400001,md,43,81,,0.140000001,hv,hv72870642,2022-01-13T13:15:26.250Z,"3 km SW of Pāhala, Hawaii",earthquake,0.51,0.910000026,0.569999993,15,automatic,hv,hv
2022-01-13T13:06:17.610Z,53.8578333333333,-166.783166666667,5.33,0.69,ml,5,136,,0.07,av,av91047003,2022-01-13T18:00:44.820Z,"16 km WSW of Dutch Harbor, Alaska",earthquake,0.31,0.79,0.245851290912489,5,reviewed,av,av
2022-01-13T13:04:13.570Z,33.4795,-116.435,14.14,0.36,ml,15,77,0.04447,0.15,ci,ci39911231,2022-01-13T18:50:18.583Z,"24km SSW of La Quinta, CA",earthquake,0.45,0.98,0.215,5,reviewed,ci,ci
2022-01-13T13:00:08.660Z,38.8101654,-122.8310013,1.45,0.36,md,7,175,0.001926,0.02,nc,nc73677951,2022-01-13T14:16:10.680Z,"7km WNW of The Geysers, CA",earthquake,0.75,1.51,,1,automatic,nc,nc
2022-01-13T12:58:53.440Z,33.477,-116.4336667,13.39,0.69,ml,29,77,0.04675,0.14,ci,ci39911223,2022-01-13T18:48:22.246Z,"24km SSW of La Quinta, CA",earthquake,0.2,0.51,0.136,15,reviewed,ci,ci
2022-01-13T12:57:48.880Z,33.3825,-116.8811667,6.77,0.84,ml,25,48,0.03272,0.23,ci,ci39911215,2022-01-13T14:42:03.684Z,"3km NNW of Palomar Observatory, CA",earthquake,0.32,0.76,0.14,21,reviewed,ci,ci
2022-01-13T12:56:09.880Z,38.7938347,-122.7494965,2.4,0.91,md,14,91,0.01047,0.02,nc,nc73677946,2022-01-13T13:51:11.540Z,"2km NNE of The Geysers, CA",earthquake,0.29,0.69,0.31,2,automatic,nc,nc
2022-01-13T12:49:49.348Z,36.7011,-116.3287,8.5,-0.1,ml,16,96.1,0.035,0.0952,nn,nn00831673,2022-01-13T18:23:37.031Z,"44 km ESE of Beatty, Nevada",earthquake,,1,0.89,7,reviewed,nn,nn
2022-01-13T12:49:48.380Z,36.5843315,-121.1696701,7.87,1.41,md,8,170,,0.08,nc,nc73677941,2022-01-13T13:23:12.393Z,"6km NNW of Pinnacles, CA",earthquake,0.66,1.12,0.07,6,automatic,nc,nc
2022-01-13T12:47:29.250Z,44.8163333,-110.7813333,7.87,0.35,md,8,236,0.05665,0.07,uu,uu60477447,2022-01-13T16:32:00.390Z,"18 km SSW of Mammoth, Wyoming",earthquake,1.79,0.83,0.377,5,reviewed,uu,uu
2022-01-13T12:47:16.300Z,35.9071667,-117.6926667,3.56,0.52,ml,18,47,0.0532,0.08,ci,ci39911199,2022-01-13T18:44:59.699Z,"20km E of Little Lake, CA",earthquake,0.13,0.41,0.102,6,reviewed,ci,ci
2022-01-13T12:33:23.426Z,63.5278,-151.0423,0,1.6,ml,,,,1.12,ak,ak022lpbu46,2022-01-13T12:37:19.951Z,"33 km E of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-13T12:22:18.580Z,19.3893333333333,-155.277833333333,11.52,1.04,md,16,99,,0.13,hv,hv72870592,2022-01-13T19:10:30.820Z,"7 km SW of Volcano, Hawaii",earthquake,0.68,0.77,0.0976708103673454,5,reviewed,hv,hv
2022-01-13T12:21:54.480Z,33.4793333,-116.4301667,13.28,0.47,ml,17,79,0.04411,0.13,ci,ci39911191,2022-01-13T14:42:19.505Z,"23km SSW of La Quinta, CA",earthquake,0.27,0.8,0.168,10,reviewed,ci,ci
2022-01-13T12:16:47.580Z,33.4791667,-116.4356667,13.43,1.23,ml,49,48,0.0449,0.16,ci,ci39911183,2022-01-13T18:44:08.520Z,"24km SSW of La Quinta, CA",earthquake,0.19,0.43,0.193,26,reviewed,ci,ci
2022-01-13T12:14:02.484Z,51.5461,16.2676,10,4.3,mb,,71,1.198,1.12,us,us7000gblv,2022-01-13T12:34:08.040Z,"4 km N of Rudna, Poland",earthquake,3.2,1.9,0.202,7,reviewed,us,us
2022-01-13T12:12:12.720Z,33.4785,-116.4296667,14.29,0.82,ml,29,79,0.0449,0.13,ci,ci39911175,2022-01-13T18:37:59.050Z,"23km SSW of La Quinta, CA",earthquake,0.22,0.44,0.165,20,reviewed,ci,ci
2022-01-13T11:58:47.030Z,36.1615,-117.9225,4.49,0.79,ml,16,91,0.05871,0.08,ci,ci39911167,2022-01-13T20:23:22.351Z,"13km N of Coso Junction, CA",earthquake,0.18,0.24,0.22,10,reviewed,ci,ci
2022-01-13T11:54:38.140Z,36.0981667,-117.8558333,1.79,1.64,ml,23,70,0.01939,0.13,ci,ci39911159,2022-01-13T14:42:57.231Z,"10km NE of Coso Junction, CA",earthquake,0.21,0.23,0.238,25,reviewed,ci,ci
2022-01-13T11:51:35.960Z,33.4776667,-116.426,13.94,0.54,ml,21,80,0.04561,0.16,ci,ci39911151,2022-01-13T14:43:26.236Z,"23km SSW of La Quinta, CA",earthquake,0.3,0.74,0.077,13,reviewed,ci,ci
2022-01-13T11:43:24.110Z,33.4805,-116.43,13.09,1.23,ml,43,79,0.04294,0.17,ci,ci39911143,2022-01-13T14:44:39.290Z,"23km SSW of La Quinta, CA",earthquake,0.25,0.44,0.191,27,reviewed,ci,ci
2022-01-13T11:40:30.879Z,63.1617,-151.3076,0,1.9,ml,,,,0.66,ak,ak022lorx3r,2022-01-13T12:09:37.129Z,"47 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-13T11:30:12.987Z,61.7241,-150.7218,61.9,1.2,ml,,,,0.77,ak,ak022lopqk2,2022-01-13T11:33:42.727Z,"22 km NNW of Susitna, Alaska",earthquake,,1.8,,,automatic,ak,ak
2022-01-13T11:22:33.440Z,33.4836667,-116.4343333,13.29,0.78,ml,23,73,0.04028,0.15,ci,ci39911135,2022-01-13T14:43:59.964Z,"23km SSW of La Quinta, CA",earthquake,0.27,0.58,0.132,19,reviewed,ci,ci
2022-01-13T11:19:55.039Z,61.5721,-146.4122,28.1,2.6,ml,,,,0.92,ak,ak022longwy,2022-01-13T13:20:08.040Z,"49 km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-13T11:14:14.470Z,37.0625,-121.4936676,2.63,1.55,md,16,62,,0.2,nc,nc73677926,2022-01-13T13:21:22.534Z,"9km NE of Gilroy, CA",earthquake,0.46,1.21,0.22,13,automatic,nc,nc
2022-01-13T11:08:55.830Z,33.4678333,-116.4238333,12.75,0.42,ml,12,81,0.1265,0.14,ci,ci39911127,2022-01-13T14:44:17.875Z,"24km N of Borrego Springs, CA",earthquake,0.44,1.06,0.131,5,reviewed,ci,ci
2022-01-13T11:00:38.830Z,19.4046666666667,-155.270333333333,10.75,1.52,md,18,67,,0.1,hv,hv72870487,2022-01-13T18:02:03.680Z,"Hawaii region, Hawaii",earthquake,0.51,0.75,0.0666959713320697,6,reviewed,hv,hv
2022-01-13T11:00:10.983Z,62.0198,-149.7853,36.5,1.6,ml,,,,0.76,ak,ak022lojaw2,2022-01-13T11:12:00.037Z,"16 km SSE of Susitna North, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-01-13T10:59:49.320Z,47.7308333,-114.0175,5.77,-0.67,md,4,175,0.133,0.03,mb,mb80536019,2022-01-13T19:29:03.990Z,"3 km ESE of Finley Point, Montana",earthquake,1.04,5.69,,1,reviewed,mb,mb
2022-01-13T10:59:24.470Z,44.7846667,-110.8176667,6.13,1.38,ml,17,100,0.02367,0.19,uu,uu60477442,2022-01-13T14:57:15.030Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.39,0.91,0.288,4,reviewed,uu,uu
2022-01-13T10:42:44.770Z,40.0266685,-123.7525024,16,1.88,md,10,113,0.1397,0.14,nc,nc73677921,2022-01-13T12:18:11.026Z,"12km SSE of Redway, CA",earthquake,0.69,0.99,0.2,6,automatic,nc,nc
2022-01-13T10:37:40.880Z,33.4818333,-116.4385,13.81,0.54,ml,12,123,0.04281,0.13,ci,ci39911119,2022-01-13T14:44:23.370Z,"23km ESE of Anza, CA",earthquake,0.42,0.96,0.253,10,reviewed,ci,ci
2022-01-13T10:35:27.290Z,44.3786667,-115.1995,8.23,2.14,ml,10,89,0.91,0.25,mb,mb80535999,2022-01-13T16:57:09.150Z,"27 km NW of Stanley, Idaho",earthquake,0.81,1.91,0.223,9,reviewed,mb,mb
2022-01-13T10:34:11.800Z,33.4793333,-116.4271667,13.82,0.56,ml,16,79,0.04397,0.14,ci,ci39911111,2022-01-13T14:44:37.371Z,"23km SSW of La Quinta, CA",earthquake,0.33,0.92,0.126,11,reviewed,ci,ci
2022-01-13T10:33:52.850Z,40.0258331,-123.7583313,16.4,2.8,md,23,116,0.1367,0.14,nc,nc73677916,2022-01-13T14:02:33.040Z,"12km SSE of Redway, CA",earthquake,0.43,0.58,0.08,20,automatic,nc,nc
2022-01-13T10:29:45.270Z,19.2696666717529,-155.384826660156,-0.870000004768372,1.84000003,md,42,127,,0.25999999,hv,hv72870452,2022-01-13T10:32:51.670Z,"12 km NE of Pāhala, Hawaii",earthquake,0.64,0.289999992,0.850000024,15,automatic,hv,hv
2022-01-13T10:29:15.650Z,46.2058333333333,-122.200833333333,4.01,0.2,ml,10,113,0.009202,0.08,uw,uw61810581,2022-01-13T18:54:24.460Z,"37 km NNE of Amboy, Washington",earthquake,0.46,0.74,0.0652629581232218,4,reviewed,uw,uw
2022-01-13T10:27:05.630Z,39.225666,-123.1936646,6.27,1.61,md,10,113,0.0858,0.02,nc,nc73677911,2022-01-13T11:38:11.795Z,"4km SSE of Redwood Valley, CA",earthquake,0.3,0.95,0.13,5,automatic,nc,nc
2022-01-13T10:20:26.352Z,61.733,-151.6578,89.3,2.1,ml,,,,0.65,ak,ak022lo26t9,2022-01-13T10:33:45.589Z,"31 km SSW of Skwentna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-01-13T10:20:13.600Z,36.1066667,-117.852,3.66,0.68,ml,12,77,0.01113,0.07,ci,ci39911103,2022-01-14T00:08:53.525Z,"11km NE of Coso Junction, CA",earthquake,0.15,0.25,0.177,4,reviewed,ci,ci
2022-01-13T10:19:44.610Z,36.1083333,-117.853,3.57,1.07,ml,14,73,0.00935,0.13,ci,ci39911095,2022-01-13T14:45:12.374Z,"11km NE of Coso Junction, CA",earthquake,0.26,0.36,0.215,13,reviewed,ci,ci
2022-01-13T10:03:02.610Z,36.1095,-117.8556667,4.38,0.61,ml,11,94,0.00809,0.07,ci,ci39911087,2022-01-14T00:04:04.924Z,"11km NE of Coso Junction, CA",earthquake,0.2,0.25,0.142,4,reviewed,ci,ci
2022-01-13T10:00:05.790Z,19.2111663818359,-155.41633605957,32.7099990844727,2.1400001,md,40,158,,0.119999997,hv,hv72870397,2022-01-13T10:03:06.530Z,"6 km E of Pāhala, Hawaii",earthquake,0.57,0.949999988,0.00999999978,13,automatic,hv,hv
2022-01-13T09:59:27.290Z,36.1073333,-117.8551667,3.68,1.44,ml,26,69,0.01023,0.12,ci,ci39911079,2022-01-13T23:59:44.270Z,"11km NE of Coso Junction, CA",earthquake,0.16,0.29,0.231,20,reviewed,ci,ci
2022-01-13T09:59:09.280Z,36.0465,-117.5775,4.91,0.47,ml,7,188,0.1123,0.05,ci,ci37379028,2022-01-14T00:02:45.734Z,"32km ENE of Little Lake, CA",earthquake,0.3,1.83,0.042,3,reviewed,ci,ci
2022-01-13T09:47:36.210Z,33.4766667,-116.4271667,13.85,0.55,ml,22,80,0.04663,0.13,ci,ci39911071,2022-01-13T23:55:54.104Z,"23km SSW of La Quinta, CA",earthquake,0.28,0.58,0.135,12,reviewed,ci,ci
2022-01-13T09:35:18.130Z,19.1923332214355,-155.448501586914,-0.709999978542328,1.75999999,md,36,128,,0.310000002,hv,hv72870357,2022-01-13T09:38:31.370Z,"3 km ESE of Pāhala, Hawaii",earthquake,0.57,0.25,0.219999999,9,automatic,hv,hv
2022-01-13T09:23:57.930Z,33.5361667,-116.5081667,8.93,0.52,ml,12,103,0.02857,0.27,ci,ci39911063,2022-01-13T09:27:30.934Z,"16km E of Anza, CA",earthquake,0.9,2.04,0.256,7,automatic,ci,ci
2022-01-13T09:19:28.240Z,36.0425,-117.5888333,4.12,0.52,ml,15,144,0.1068,0.1,ci,ci39911055,2022-01-13T23:58:11.894Z,"31km ENE of Little Lake, CA",earthquake,0.23,0.4,0.115,3,reviewed,ci,ci
2022-01-13T09:17:20.900Z,33.481,-116.4263333,14.32,0.75,ml,29,80,0.04229,0.16,ci,ci39911047,2022-01-13T23:54:37.680Z,"23km SSW of La Quinta, CA",earthquake,0.24,0.4,0.113,14,reviewed,ci,ci
2022-01-13T09:06:11.980Z,19.1860008239746,-155.481674194336,35.939998626709,1.88,md,38,75,,0.109999999,hv,hv72870317,2022-01-13T09:09:29.110Z,"1 km S of Pāhala, Hawaii",earthquake,0.7,0.99000001,1.76999998,10,automatic,hv,hv
2022-01-13T09:05:37.410Z,33.4766667,-116.4458333,12.34,1.97,ml,69,30,0.04955,0.22,ci,ci39911039,2022-01-13T14:47:47.950Z,"23km ESE of Anza, CA",earthquake,0.21,0.46,0.149,26,reviewed,ci,ci
2022-01-13T09:02:02.570Z,35.9488333,-117.6876667,2.66,1.44,ml,29,47,0.03027,0.13,ci,ci39911031,2022-01-13T23:49:05.638Z,"20km E of Little Lake, CA",earthquake,0.14,0.23,0.138,11,reviewed,ci,ci
2022-01-13T08:58:06.160Z,33.4776667,-116.433,14.75,0.97,ml,41,78,0.04602,0.16,ci,ci39911023,2022-01-13T23:35:39.910Z,"24km SSW of La Quinta, CA",earthquake,0.23,0.46,0.151,22,reviewed,ci,ci
2022-01-13T08:49:18.190Z,34.1371667,-117.4418333,7.28,0.94,ml,42,40,0.03759,0.19,ci,ci39911015,2022-01-13T23:23:38.474Z,"5km NNE of Fontana, CA",earthquake,0.24,0.54,0.142,23,reviewed,ci,ci
2022-01-13T08:44:37.950Z,33.8103333,-116.762,14.05,0.69,ml,22,82,0.03748,0.12,ci,ci39911007,2022-01-13T23:17:52.441Z,"9km NNW of Idyllwild, CA",earthquake,0.31,0.45,0.178,15,reviewed,ci,ci
2022-01-13T08:43:23.910Z,19.2194995880127,-155.421005249023,33.7900009155273,2.1400001,md,45,136,,0.119999997,hv,hv72870297,2022-01-13T08:46:39.970Z,"Island of Hawaii, Hawaii",earthquake,0.61,0.790000021,1.38999999,18,automatic,hv,hv
2022-01-13T08:38:52.600Z,33.477,-116.4323333,14.24,0.61,ml,22,78,0.04661,0.13,ci,ci39910999,2022-01-13T21:29:32.752Z,"24km SSW of La Quinta, CA",earthquake,0.25,0.49,0.101,13,reviewed,ci,ci
2022-01-13T08:38:29.960Z,33.4756667,-116.4403333,14.59,0.64,ml,12,121,0.04915,0.12,ci,ci37378876,2022-01-13T21:36:52.757Z,"23km ESE of Anza, CA",earthquake,0.44,0.78,0.268,3,reviewed,ci,ci
2022-01-13T08:37:52.050Z,38.8310013,-122.8170013,1.5,0.8,md,21,51,0.009325,0.02,nc,nc73677876,2022-01-13T08:48:11.171Z,"8km NW of The Geysers, CA",earthquake,0.19,0.37,0.32,4,automatic,nc,nc
2022-01-13T08:37:21.470Z,19.2233333333333,-155.418833333333,34.15,2.78,ml,54,135,,0.12,hv,hv72870287,2022-01-14T00:38:46.320Z,"Island of Hawaii, Hawaii",earthquake,0.44,0.49,0.120266893689595,32,reviewed,hv,hv
2022-01-13T08:35:26.050Z,44.2723333,-115.2041667,10.06,2.06,ml,9,84,0.911,0.28,mb,mb80535994,2022-01-13T19:06:44.790Z,"22 km WNW of Stanley, Idaho",earthquake,0.8,1.7,0.186,10,reviewed,mb,mb
2022-01-13T08:32:56.310Z,33.4795,-116.4243333,14.64,0.61,ml,24,81,0.0438,0.14,ci,ci39910991,2022-01-13T21:25:45.688Z,"23km SSW of La Quinta, CA",earthquake,0.23,0.52,0.109,13,reviewed,ci,ci
